"do_disease_id","do_disease_name","omim_id","gene_accession_id"
"2377","multiple sclerosis","612594","MGI:2443390"
"2377","multiple sclerosis","612595","MGI:2443390"
"2377","multiple sclerosis","612596","MGI:2443390"
"9884","muscular dystrophy","158800","MGI:2447586"
"9884","muscular dystrophy","159050","MGI:2447586"
"9884","muscular dystrophy","309930","MGI:2447586"
"9884","muscular dystrophy","309950","MGI:2447586"
"9884","muscular dystrophy","310000","MGI:2447586"
"9884","muscular dystrophy","310095","MGI:2447586"
"9884","muscular dystrophy","600416","MGI:2447586"
"0050588","muscular dystrophy-dystroglycanopathy type B1","613155","MGI:1919680"
"0050588","muscular dystrophy-dystroglycanopathy type B1","613155","MGI:1915523"
"0050588","muscular dystrophy-dystroglycanopathy type B1","613155","MGI:2179507"
"0050588","muscular dystrophy-dystroglycanopathy type B1","613155","MGI:2447586"
"0050588","muscular dystrophy-dystroglycanopathy type B1","613155","MGI:1342270"
"0050588","muscular dystrophy-dystroglycanopathy type B1","613155","MGI:2138994"
"0110635","muscular dystrophy-dystroglycanopathy type B5","606612","MGI:2447586"
"0110637","muscular dystrophy-dystroglycanopathy type B6","608840","MGI:1342270"
"0050908","myelodysplastic syndrome","614286","MGI:1196389"
"0050908","myelodysplastic syndrome","614286","MGI:1349392"
"0050908","myelodysplastic syndrome","614286","MGI:4357685"
"0050908","myelodysplastic syndrome","614286","MGI:1098280"
"0050908","myelodysplastic syndrome","614286","MGI:1206586"
"0050908","myelodysplastic syndrome","614286","MGI:1343184"
"0050908","myelodysplastic syndrome","614286","MGI:1921494"
"0050908","myelodysplastic syndrome","614286","MGI:1932339"
"0050908","myelodysplastic syndrome","614286","MGI:95295"
"0050908","myelodysplastic syndrome","614286","MGI:95661"
"0050908","myelodysplastic syndrome","614286","MGI:106184"
"0050908","myelodysplastic syndrome","614286","MGI:98284"
"0050908","myelodysplastic syndrome","614286","MGI:101785"
"0050908","myelodysplastic syndrome","614286","MGI:4357687"
"0050908","myelodysplastic syndrome","614286","MGI:6315192"
"0050908","myelodysplastic syndrome","614286","MGI:5558102"
"0050908","myelodysplastic syndrome","614286","MGI:2684063"
"4971","myelofibrosis","254450","MGI:96629"
"4971","myelofibrosis","254450","MGI:5441305"
"4971","myelofibrosis","254450","MGI:5444026"
"4971","myelofibrosis","254450","MGI:97249"
"4971","myelofibrosis","254450","MGI:1337080"
"4971","myelofibrosis","254450","MGI:95661"
"0060651","MYH-9 related disease","155100","MGI:107717"
"0090034","myoclonic dystonia 11","159900","MGI:1329042"
"0080092","myofibrillar myopathy 1","601419","MGI:1344412"
"0080092","myofibrillar myopathy 1","601419","MGI:94885"
"0080092","myofibrillar myopathy 1","601419","MGI:5468020"
"0080094","myofibrillar myopathy 3","609200","MGI:3640476"
"0080096","myofibrillar myopathy 5","609524","MGI:95557"
"0080097","myofibrillar myopathy 6","612954","MGI:6324027"
"11830","myopia","160700","MGI:99402"
"11830","myopia","255500","MGI:99402"
"11830","myopia","300613","MGI:99402"
"11830","myopia","310460","MGI:99402"
"11830","myopia","603221","MGI:99402"
"11830","myopia","608367","MGI:99402"
"11830","myopia","608474","MGI:99402"
"11830","myopia","608908","MGI:99402"
"11830","myopia","609256","MGI:99402"
"11830","myopia","609257","MGI:99402"
"11830","myopia","609258","MGI:99402"
"11830","myopia","609259","MGI:99402"
"11830","myopia","609994","MGI:99402"
"11830","myopia","609995","MGI:99402"
"11830","myopia","610320","MGI:99402"
"11830","myopia","612554","MGI:99402"
"11830","myopia","612717","MGI:99402"
"11830","myopia","613959","MGI:99402"
"11830","myopia","613969","MGI:99402"
"11830","myopia","614166","MGI:99402"
"11830","myopia","614167","MGI:99402"
"11830","myopia","615420","MGI:99402"
"11830","myopia","615431","MGI:99402"
"11830","myopia","615946","MGI:99402"
"11830","myopia","160700","MGI:6281656"
"11830","myopia","255500","MGI:6281656"
"11830","myopia","300613","MGI:6281656"
"11830","myopia","310460","MGI:6281656"
"11830","myopia","603221","MGI:6281656"
"11830","myopia","608367","MGI:6281656"
"11830","myopia","608474","MGI:6281656"
"11830","myopia","608908","MGI:6281656"
"11830","myopia","609256","MGI:6281656"
"11830","myopia","609257","MGI:6281656"
"11830","myopia","609258","MGI:6281656"
"11830","myopia","609259","MGI:6281656"
"11830","myopia","609994","MGI:6281656"
"11830","myopia","609995","MGI:6281656"
"11830","myopia","610320","MGI:6281656"
"11830","myopia","612554","MGI:6281656"
"11830","myopia","612717","MGI:6281656"
"11830","myopia","613959","MGI:6281656"
"11830","myopia","613969","MGI:6281656"
"11830","myopia","614166","MGI:6281656"
"11830","myopia","614167","MGI:6281656"
"11830","myopia","615420","MGI:6281656"
"11830","myopia","615431","MGI:6281656"
"11830","myopia","615946","MGI:6281656"
"633","myositis","160750","MGI:5547615"
"633","myositis","160750","MGI:95904"
"0111072","myostatin-related muscle hypertrophy","614160","MGI:95691"
"11722","myotonic dystrophy type 1","160900","MGI:3054421"
"11722","myotonic dystrophy type 1","160900","MGI:3813453"
"11722","myotonic dystrophy type 1","160900","MGI:5523457"
"11722","myotonic dystrophy type 1","160900","MGI:5426789"
"11722","myotonic dystrophy type 1","160900","MGI:4438034"
"11722","myotonic dystrophy type 1","160900","MGI:5427872"
"11722","myotonic dystrophy type 1","160900","MGI:5523465"
"11722","myotonic dystrophy type 1","160900","MGI:94906"
"11722","myotonic dystrophy type 1","160900","MGI:3763895"
"11722","myotonic dystrophy type 1","160900","MGI:3763893"
"11722","myotonic dystrophy type 1","160900","MGI:3763892"
"11722","myotonic dystrophy type 1","160900","MGI:3763888"
"11722","myotonic dystrophy type 1","160900","MGI:3763889"
"11722","myotonic dystrophy type 1","160900","MGI:3763890"
"9467","nail-patella syndrome","161200","MGI:1100513"
"9467","nail-patella syndrome","161200","MGI:894762"
"0060599","Nance-Horan syndrome","302350","MGI:2684894"
"0080634","nanophthalmos","600165","MGI:1916703"
"0080634","nanophthalmos","609549","MGI:1916703"
"0080634","nanophthalmos","611897","MGI:1916703"
"0080634","nanophthalmos","615972","MGI:1916703"
"8986","narcolepsy","161400","MGI:2680765"
"8986","narcolepsy","605841","MGI:2680765"
"8986","narcolepsy","609039","MGI:2680765"
"8986","narcolepsy","612417","MGI:2680765"
"8986","narcolepsy","612851","MGI:2680765"
"8986","narcolepsy","614223","MGI:2680765"
"8986","narcolepsy","614250","MGI:2680765"
"8986","narcolepsy","161400","MGI:1202306"
"8986","narcolepsy","605841","MGI:1202306"
"8986","narcolepsy","609039","MGI:1202306"
"8986","narcolepsy","612417","MGI:1202306"
"8986","narcolepsy","612851","MGI:1202306"
"8986","narcolepsy","614223","MGI:1202306"
"8986","narcolepsy","614250","MGI:1202306"
"8986","narcolepsy","161400","MGI:3621137"
"8986","narcolepsy","605841","MGI:3621137"
"8986","narcolepsy","609039","MGI:3621137"
"8986","narcolepsy","612417","MGI:3621137"
"8986","narcolepsy","612851","MGI:3621137"
"8986","narcolepsy","614223","MGI:3621137"
"8986","narcolepsy","614250","MGI:3621137"
"8986","narcolepsy","161400","MGI:3767621"
"8986","narcolepsy","605841","MGI:3767621"
"8986","narcolepsy","609039","MGI:3767621"
"8986","narcolepsy","612417","MGI:3767621"
"8986","narcolepsy","612851","MGI:3767621"
"8986","narcolepsy","614223","MGI:3767621"
"8986","narcolepsy","614250","MGI:3767621"
"0090112","Nasu-Hakola disease","221770","MGI:1277211"
"0110926","nemaline myopathy 1","609284","MGI:5444216"
"0110931","nemaline myopathy 10","616165","MGI:2444169"
"0110933","nemaline myopathy 11","617336","MGI:1916052"
"0110928","nemaline myopathy 2","256030","MGI:97292"
"0110927","nemaline myopathy 3","161800","MGI:5566907"
"0110927","nemaline myopathy 3","161800","MGI:5316718"
"0110927","nemaline myopathy 3","161800","MGI:87902"
"0110936","nemaline myopathy 5A","605355","MGI:1333868"
"0110935","nemaline myopathy 6","609273","MGI:1921742"
"0110930","nemaline myopathy 8","615348","MGI:1919580"
"0060638","neonatal diabetes mellitus with congenital hypothyroidism","610199","MGI:2444289"
"2154","nephroblastoma","194070","MGI:5634776"
"2154","nephroblastoma","194070","MGI:1890546"
"0111112","nephronophthisis 1","256100","MGI:1858233"
"0111113","nephronophthisis 2","602088","MGI:1335082"
"0111114","nephronophthisis 3","604387","MGI:1921275"
"0111115","nephronophthisis 4","606966","MGI:2384210"
"0111116","nephronophthisis 7","611498","MGI:1932535"
"0050474","Netherton syndrome","256500","MGI:1919682"
"0050474","Netherton syndrome","256500","MGI:5583015"
"0080074","neural tube defect","301410","MGI:97487"
"0080074","neural tube defect","601634","MGI:97487"
"0080074","neural tube defect","301410","MGI:1924836"
"0080074","neural tube defect","601634","MGI:1924836"
"0080074","neural tube defect","301410","MGI:1298218"
"0080074","neural tube defect","601634","MGI:1298218"
"0080074","neural tube defect","301410","MGI:106639"
"0080074","neural tube defect","601634","MGI:106639"
"0080074","neural tube defect","301410","MGI:2135272"
"0080074","neural tube defect","601634","MGI:2135272"
"0110735","neurodegeneration with brain iron accumulation 2a","256600","MGI:1859152"
"0110735","neurodegeneration with brain iron accumulation 2a","256600","MGI:3577064"
"0110735","neurodegeneration with brain iron accumulation 2a","256600","MGI:95786"
"0110735","neurodegeneration with brain iron accumulation 2a","256600","MGI:4418710"
"0110737","neurodegeneration with brain iron accumulation 3","606159","MGI:5700530"
"0110737","neurodegeneration with brain iron accumulation 3","606159","MGI:3848964"
"0110739","neurodegeneration with brain iron accumulation 5","300894","MGI:1859606"
"0110740","neurodegeneration with brain iron accumulation 6","615643","MGI:1918993"
"0070514","neurodevelopmental disorder with dysmorphic facies and distal limb anomalies","617755","MGI:2444008"
"0112276","neurodevelopmental disorder with involuntary movements","617493","MGI:95775"
"0080312","neurodevelopmental disorder with midbrain and hindbrain malformations","617523","MGI:103264"
"0081444","neurodevelopmental disorder with poor growth and behavioral abnormalities","620242","MGI:1330826"
"0111253","neurofibromatosis 1","162200","MGI:97306"
"0090124","neurogenic-type arthrogryposis multiplex congenita-2","208100","MGI:97628"
"12388","neurohypophyseal diabetes insipidus","125700","MGI:88121"
"0110721","neuronal ceroid lipofuscinosis 1","256730","MGI:1298204"
"0110725","neuronal ceroid lipofuscinosis 10","610127","MGI:88562"
"0110726","neuronal ceroid lipofuscinosis 2","204500","MGI:1336194"
"0110731","neuronal ceroid lipofuscinosis 3","204200","MGI:107537"
"0110731","neuronal ceroid lipofuscinosis 3","204200","MGI:103555"
"0110731","neuronal ceroid lipofuscinosis 3","204200","MGI:1347049"
"0110731","neuronal ceroid lipofuscinosis 3","204200","MGI:1298204"
"0110728","neuronal ceroid lipofuscinosis 5","256731","MGI:2442253"
"0110729","neuronal ceroid lipofuscinosis 6A","601780","MGI:2159324"
"0110722","neuronal ceroid lipofuscinosis 7","610951","MGI:1919425"
"0110723","neuronal ceroid lipofuscinosis 8","600143","MGI:1349447"
"12716","newborn respiratory distress syndrome","267450","MGI:109169"
"12716","newborn respiratory distress syndrome","267450","MGI:103178"
"12716","newborn respiratory distress syndrome","267450","MGI:104719"
"0070113","Niemann-Pick disease type C1","257220","MGI:1097712"
"7400","Nijmegen breakage syndrome","251260","MGI:1351625"
"0060060","non-Hodgkin lymphoma","605027","MGI:5766486"
"0060060","non-Hodgkin lymphoma","605027","MGI:2384818"
"0060060","non-Hodgkin lymphoma","605027","MGI:99569"
"0060060","non-Hodgkin lymphoma","605027","MGI:5882420"
"0060060","non-Hodgkin lymphoma","605027","MGI:5766487"
"0050387","nonpapillary renal cell carcinoma","144700","MGI:2442184"
"0060929","non-syndromic X-linked intellectual developmental disorder 111","301107","MGI:2679449"
"0050776","non-syndromic X-linked intellectual disability","300716","MGI:1888986"
"0050776","non-syndromic X-linked intellectual disability","300716","MGI:3528396"
"0050776","non-syndromic X-linked intellectual disability","300716","MGI:99846"
"0112051","non-syndromic X-linked intellectual disability 30","300558","MGI:1339656"
"0112059","non-syndromic X-linked intellectual disability 72","300271","MGI:1915040"
"0112034","non-syndromic X-linked intellectual disability 9","309549","MGI:1859648"
"0112044","non-syndromic X-linked intellectual disability 98","300912","MGI:2148050"
"0060578","Noonan syndrome 1","163950","MGI:3822047"
"0060578","Noonan syndrome 1","163950","MGI:99511"
"0060578","Noonan syndrome 1","163950","MGI:3822031"
"0060588","Noonan syndrome 10","616564","MGI:1914113"
"0060581","Noonan syndrome 3","609942","MGI:96680"
"0060582","Noonan syndrome 4","610733","MGI:98354"
"0060583","Noonan syndrome 5","611553","MGI:97847"
"0060586","Noonan syndrome 8","615355","MGI:108053"
"1572","normal pressure hydrocephalus","236690","MGI:4439296"
"1572","normal pressure hydrocephalus","236690","MGI:1289258"
"1572","normal pressure hydrocephalus","236690","MGI:2444131"
"1572","normal pressure hydrocephalus","236690","MGI:2685080"
"0060844","Norrie disease","310600","MGI:102570"
"0060844","Norrie disease","310600","MGI:108520"
"1391","Norum disease","245900","MGI:96755"
"0112072","nuclear type mitochondrial complex I deficiency 20","611126","MGI:1914272"
"9970","obesity","601665","MGI:3766098"
"9970","obesity","601665","MGI:104663"
"9970","obesity","601665","MGI:2651573"
"9970","obesity","601665","MGI:2651833"
"9970","obesity","601665","MGI:88064"
"9970","obesity","601665","MGI:3055441"
"9970","obesity","601665","MGI:104963"
"9970","obesity","601665","MGI:3526447"
"9970","obesity","601665","MGI:104993"
"9970","obesity","601665","MGI:6273990"
"9970","obesity","601665","MGI:1891836"
"9970","obesity","601665","MGI:1920024"
"9970","obesity","601665","MGI:2678724"
"9970","obesity","601665","MGI:1917976"
"9970","obesity","601665","MGI:1917887"
"9970","obesity","601665","MGI:1917560"
"9970","obesity","601665","MGI:101932"
"9970","obesity","601665","MGI:87853"
"9970","obesity","601665","MGI:101909"
"9970","obesity","601665","MGI:5763308"
"9970","obesity","601665","MGI:99457"
"9970","obesity","601665","MGI:1276523"
"9970","obesity","601665","MGI:3644668"
"9970","obesity","601665","MGI:99260"
"9970","obesity","601665","MGI:106903"
"9970","obesity","601665","MGI:2143311"
"9970","obesity","601665","MGI:1277215"
"9970","obesity","601665","MGI:5763239"
"9970","obesity","601665","MGI:98847"
"9970","obesity","601665","MGI:96929"
"9970","obesity","601665","MGI:1934606"
"9970","obesity","601665","MGI:98331"
"9970","obesity","601665","MGI:98306"
"9970","obesity","601665","MGI:97511"
"9970","obesity","601665","MGI:1929470"
"9970","obesity","601665","MGI:97772"
"9970","obesity","601665","MGI:97742"
"0050848","obstructive sleep apnea","107650","MGI:103302"
"0050633","ocular albinism 1","300500","MGI:107193"
"0050633","ocular albinism 1","300500","MGI:2677271"
"0060482","oculoauricular syndrome","612109","MGI:107178"
"0060291","oculodentodigital dysplasia","164200","MGI:95713"
"0060291","oculodentodigital dysplasia","257850","MGI:95713"
"11719","oculopharyngeal muscular dystrophy","164300","MGI:3693297"
"0110713","Oguchi disease-2","613411","MGI:1345146"
"0060010","Omenn syndrome","603554","MGI:97849"
"0060327","omphalocele","164750","MGI:96828"
"1067","open-angle glaucoma","137750","MGI:5641917"
"1067","open-angle glaucoma","177700","MGI:5641917"
"1067","open-angle glaucoma","602429","MGI:5641917"
"1067","open-angle glaucoma","603383","MGI:5641917"
"1067","open-angle glaucoma","606689","MGI:5641917"
"1067","open-angle glaucoma","608695","MGI:5641917"
"1067","open-angle glaucoma","608696","MGI:5641917"
"1067","open-angle glaucoma","609745","MGI:5641917"
"1067","open-angle glaucoma","609887","MGI:5641917"
"1067","open-angle glaucoma","610535","MGI:5641917"
"1067","open-angle glaucoma","611274","MGI:5641917"
"1067","open-angle glaucoma","611276","MGI:5641917"
"1067","open-angle glaucoma","613100","MGI:5641917"
"1067","open-angle glaucoma","137750","MGI:1202864"
"1067","open-angle glaucoma","177700","MGI:1202864"
"1067","open-angle glaucoma","602429","MGI:1202864"
"1067","open-angle glaucoma","603383","MGI:1202864"
"1067","open-angle glaucoma","606689","MGI:1202864"
"1067","open-angle glaucoma","608695","MGI:1202864"
"1067","open-angle glaucoma","608696","MGI:1202864"
"1067","open-angle glaucoma","609745","MGI:1202864"
"1067","open-angle glaucoma","609887","MGI:1202864"
"1067","open-angle glaucoma","610535","MGI:1202864"
"1067","open-angle glaucoma","611274","MGI:1202864"
"1067","open-angle glaucoma","611276","MGI:1202864"
"1067","open-angle glaucoma","613100","MGI:1202864"
"1067","open-angle glaucoma","137750","MGI:6286494"
"1067","open-angle glaucoma","177700","MGI:6286494"
"1067","open-angle glaucoma","602429","MGI:6286494"
"1067","open-angle glaucoma","603383","MGI:6286494"
"1067","open-angle glaucoma","606689","MGI:6286494"
"1067","open-angle glaucoma","608695","MGI:6286494"
"1067","open-angle glaucoma","608696","MGI:6286494"
"1067","open-angle glaucoma","609745","MGI:6286494"
"1067","open-angle glaucoma","609887","MGI:6286494"
"1067","open-angle glaucoma","610535","MGI:6286494"
"1067","open-angle glaucoma","611274","MGI:6286494"
"1067","open-angle glaucoma","611276","MGI:6286494"
"1067","open-angle glaucoma","613100","MGI:6286494"
"0080697","Opitz GBBB syndrome","300000","MGI:1100537"
"9271","ornithine carbamoyltransferase deficiency","311250","MGI:97448"
"0060316","orofaciodigital syndrome I","311200","MGI:1350328"
"0060887","ossification of the posterior longitudinal ligament of spine","602475","MGI:97370"
"0110334","osteogenesis imperfecta type 1","166200","MGI:88467"
"0110334","osteogenesis imperfecta type 1","166200","MGI:3766094"
"0110346","osteogenesis imperfecta type 10","613848","MGI:88283"
"0110341","osteogenesis imperfecta type 2","166210","MGI:88467"
"0110341","osteogenesis imperfecta type 2","166210","MGI:1927578"
"0110339","osteogenesis imperfecta type 3","259420","MGI:1927578"
"0110339","osteogenesis imperfecta type 3","259420","MGI:88468"
"0110339","osteogenesis imperfecta type 3","259420","MGI:88467"
"0110340","osteogenesis imperfecta type 4","166220","MGI:88467"
"0110344","osteogenesis imperfecta type 5","610967","MGI:5882590"
"0110344","osteogenesis imperfecta type 5","610967","MGI:2138346"
"0110344","osteogenesis imperfecta type 5","610967","MGI:1934923"
"0110350","osteogenesis imperfecta type 6","613982","MGI:108080"
"0110337","osteogenesis imperfecta type 7","610682","MGI:1891221"
"0110336","osteogenesis imperfecta type 8","610915","MGI:1888921"
"0110349","osteogenesis imperfecta type 9","259440","MGI:97750"
"0060886","osteopathia striata with cranial sclerosis","300373","MGI:1919595"
"11476","osteoporosis","166710","MGI:6197463"
"11476","osteoporosis","166710","MGI:4454661"
"11476","osteoporosis","166710","MGI:109558"
"11476","osteoporosis","166710","MGI:1100089"
"11476","osteoporosis","166710","MGI:99414"
"11476","osteoporosis","166710","MGI:108445"
"11476","osteoporosis","166710","MGI:104807"
"11476","osteoporosis","166710","MGI:109587"
"11476","osteoporosis","166710","MGI:5788417"
"11476","osteoporosis","166710","MGI:107655"
"11476","osteoporosis","166710","MGI:1921164"
"11476","osteoporosis","166710","MGI:103076"
"11476","osteoporosis","166710","MGI:107527"
"0060849","osteoporosis-pseudoglioma syndrome","259770","MGI:1278315"
"3347","osteosarcoma","259500","MGI:98834"
"3347","osteosarcoma","259500","MGI:5521540"
"3347","osteosarcoma","259500","MGI:5796021"
"0080026","otospondylomegaepiphyseal dysplasia, autosomal recessive","215150","MGI:88447"
"2394","ovarian cancer","167000","MGI:3037886"
"2394","ovarian cancer","607893","MGI:3037886"
"2394","ovarian cancer","167000","MGI:88276"
"2394","ovarian cancer","607893","MGI:88276"
"2394","ovarian cancer","167000","MGI:88039"
"2394","ovarian cancer","607893","MGI:88039"
"2394","ovarian cancer","167000","MGI:4439282"
"2394","ovarian cancer","607893","MGI:4439282"
"5425","ovarian hyperstimulation syndrome","608115","MGI:1352462"
"9248","Pallister-Hall syndrome","146510","MGI:95729"
"0111506","palmoplantar keratoderma-esophageal carcinoma syndrome","148500","MGI:2442473"
"4905","pancreatic carcinoma","260350","MGI:2429940"
"4905","pancreatic carcinoma","260350","MGI:3621127"
"4905","pancreatic carcinoma","260350","MGI:5560459"
"4905","pancreatic carcinoma","260350","MGI:3040265"
"4905","pancreatic carcinoma","260350","MGI:96680"
"4905","pancreatic carcinoma","260350","MGI:5441545"
"4905","pancreatic carcinoma","260350","MGI:3621125"
"4905","pancreatic carcinoma","260350","MGI:3802815"
"4905","pancreatic carcinoma","260350","MGI:3802816"
"4905","pancreatic carcinoma","260350","MGI:3802817"
"4905","pancreatic carcinoma","260350","MGI:97250"
"4905","pancreatic carcinoma","260350","MGI:3039698"
"4989","pancreatitis","167800","MGI:88478"
"4989","pancreatitis","167800","MGI:1914623"
"3969","papillary thyroid carcinoma","188550","MGI:88190"
"3969","papillary thyroid carcinoma","188550","MGI:5897608"
"3969","papillary thyroid carcinoma","188550","MGI:5524232"
"3969","papillary thyroid carcinoma","188550","MGI:5897624"
"3969","papillary thyroid carcinoma","188550","MGI:5578558"
"3969","papillary thyroid carcinoma","188550","MGI:5524273"
"0060285","parietal foramina","168500","MGI:108359"
"0060285","parietal foramina","609566","MGI:108359"
"0060285","parietal foramina","609597","MGI:108359"
"0060285","parietal foramina","168500","MGI:97169"
"0060285","parietal foramina","609566","MGI:97169"
"0060285","parietal foramina","609597","MGI:97169"
"0060367","Parkinsons disease 1","168601","MGI:2652211"
"0060367","Parkinsons disease 1","168601","MGI:1277151"
"0060367","Parkinsons disease 1","168601","MGI:3528948"
"0060367","Parkinsons disease 1","168601","MGI:5806787"
"0060367","Parkinsons disease 1","168601","MGI:3723251"
"0060367","Parkinsons disease 1","168601","MGI:6810773"
"0060367","Parkinsons disease 1","168601","MGI:3057168"
"0060367","Parkinsons disease 1","168601","MGI:5435398"
"0060367","Parkinsons disease 1","168601","MGI:5431990"
"0060367","Parkinsons disease 1","168601","MGI:5824304"
"0060367","Parkinsons disease 1","168601","MGI:3757751"
"0060367","Parkinsons disease 1","168601","MGI:5526030"
"0060367","Parkinsons disease 1","168601","MGI:4942282"
"0060367","Parkinsons disease 1","168601","MGI:5699837"
"0060367","Parkinsons disease 1","168601","MGI:5429328"
"0060367","Parkinsons disease 1","168601","MGI:3767854"
"0060900","Parkinsons disease 14","612953","MGI:1859152"
"0060897","Parkinsons disease 17","614203","MGI:1890467"
"0060368","Parkinsons disease 2","600116","MGI:1355296"
"0060368","Parkinsons disease 2","600116","MGI:3845879"
"0060895","Parkinsons disease 4","605543","MGI:5573193"
"0060895","Parkinsons disease 4","605543","MGI:1277151"
"0060369","Parkinsons disease 6","605909","MGI:1916193"
"0060370","Parkinsons disease 7","606324","MGI:2135637"
"0060371","Parkinsons disease 8","607060","MGI:1913975"
"0060371","Parkinsons disease 8","607060","MGI:4437434"
"0060371","Parkinsons disease 8","607060","MGI:5800407"
"0060371","Parkinsons disease 8","607060","MGI:5559902"
"0090049","paroxysmal nonkinesigenic dyskinesia 1","118800","MGI:5466581"
"0090049","paroxysmal nonkinesigenic dyskinesia 1","118800","MGI:5006975"
"0090049","paroxysmal nonkinesigenic dyskinesia 1","118800","MGI:1930773"
"9822","partial central choroid dystrophy","613105","MGI:102791"
"13832","patent ductus arteriosus","607411","MGI:2137495"
"13832","patent ductus arteriosus","607411","MGI:104672"
"0060866","patterned macular dystrophy 1","169150","MGI:102791"
"0060864","patterned macular dystrophy 2","608970","MGI:88274"
"0090111","PCWH syndrome","609136","MGI:5806869"
"0090111","PCWH syndrome","609136","MGI:98358"
"0090111","PCWH syndrome","609136","MGI:103177"
"9631","Pelger-Huet anomaly","169400","MGI:2138281"
"3210","Pelizaeus-Merzbacher disease","312080","MGI:5447028"
"3210","Pelizaeus-Merzbacher disease","312080","MGI:97623"
"3210","Pelizaeus-Merzbacher disease","312080","MGI:2388031"
"3210","Pelizaeus-Merzbacher disease","312080","MGI:3852176"
"0060851","pemphigus vulgaris","169610","MGI:99499"
"0060744","Pendred Syndrome","274600","MGI:1346029"
"0060744","Pendred Syndrome","274600","MGI:1096329"
"0050454","periventricular nodular heterotopia","300049","MGI:95556"
"0050454","periventricular nodular heterotopia","608097","MGI:95556"
"0050454","periventricular nodular heterotopia","608098","MGI:95556"
"0050454","periventricular nodular heterotopia","612881","MGI:95556"
"0050454","periventricular nodular heterotopia","615544","MGI:95556"
"0060476","Perlman syndrome","267000","MGI:2442555"
"0060639","permanent neonatal diabetes mellitus","606176","MGI:96573"
"0060639","permanent neonatal diabetes mellitus","606176","MGI:107501"
"0050797","peroxisomal acyl-CoA oxidase deficiency","264470","MGI:1330812"
"0050857","Perrault syndrome","233400","MGI:1858213"
"0050857","Perrault syndrome","614129","MGI:1858213"
"0050857","Perrault syndrome","615300","MGI:1858213"
"0060486","Perry syndrome","168605","MGI:6331091"
"13042","persistent fetal circulation syndrome","265380","MGI:97362"
"13042","persistent fetal circulation syndrome","265380","MGI:109583"
"13042","persistent fetal circulation syndrome","265380","MGI:1347470"
"0060282","persistent hyperplastic primary vitreous","221900","MGI:5448200"
"0060282","persistent hyperplastic primary vitreous","611308","MGI:5448200"
"0050791","persistent Mullerian duct syndrome","261550","MGI:105062"
"0060673","Peters anomaly","604229","MGI:97490"
"0080201","Peters plus syndrome","261540","MGI:2685903"
"3852","Peutz-Jeghers syndrome","175200","MGI:1341870"
"14705","Pfeiffer syndrome","101600","MGI:95522"
"14705","Pfeiffer syndrome","101600","MGI:95523"
"0080181","PHARC syndrome","612674","MGI:1923442"
"0080354","Phelan-McDermid syndrome","606232","MGI:108399"
"0080354","Phelan-McDermid syndrome","606232","MGI:1930016"
"9281","phenylketonuria","261600","MGI:98504"
"9281","phenylketonuria","261600","MGI:97473"
"9281","phenylketonuria","261600","MGI:96214"
"0050771","pheochromocytoma","171300","MGI:97902"
"11870","Picks disease","172700","MGI:5774859"
"3263","piebaldism","172800","MGI:96677"
"0081362","Pierpont syndrome","602342","MGI:2441730"
"0060852","Pierson syndrome","609049","MGI:99916"
"0060852","Pierson syndrome","609049","MGI:2387586"
"0060680","pigment dispersion syndrome","600510","MGI:1934765"
"0060680","pigment dispersion syndrome","600510","MGI:88451"
"0060488","Pitt-Hopkins syndrome","610954","MGI:98506"
"9212","pityriasis rubra pilaris","173200","MGI:2386258"
"2223","platelet storage pool deficiency","185050","MGI:1861441"
"2223","platelet storage pool deficiency","185050","MGI:1333879"
"2223","platelet storage pool deficiency","185050","MGI:1347355"
"2223","platelet storage pool deficiency","185050","MGI:1914549"
"2223","platelet storage pool deficiency","185050","MGI:107448"
"2223","platelet storage pool deficiency","185050","MGI:2180307"
"2223","platelet storage pool deficiency","185050","MGI:2177763"
"2223","platelet storage pool deficiency","185050","MGI:1927580"
"2223","platelet storage pool deficiency","185050","MGI:2153839"
"2223","platelet storage pool deficiency","185050","MGI:2178598"
"2223","platelet storage pool deficiency","185050","MGI:2137586"
"2223","platelet storage pool deficiency","185050","MGI:1931295"
"2223","platelet storage pool deficiency","185050","MGI:2177742"
"2223","platelet storage pool deficiency","185050","MGI:107734"
"0111046","platelet-type bleeding disorder 10","608404","MGI:107899"
"0060691","platelet-type bleeding disorder 16","187800","MGI:96601"
"0060691","platelet-type bleeding disorder 16","187800","MGI:96612"
"0060692","platelet-type bleeding disorder 8","609821","MGI:1918089"
"0110858","polycystic kidney disease 1","173900","MGI:5519082"
"0110858","polycystic kidney disease 1","173900","MGI:97603"
"0110859","polycystic kidney disease 2","613095","MGI:3844549"
"0110859","polycystic kidney disease 2","613095","MGI:1099818"
"0080212","polycystic kidney disease 4","263200","MGI:2155808"
"11612","polycystic ovary syndrome","184700","MGI:5662265"
"11612","polycystic ovary syndrome","184700","MGI:104874"
"11612","polycystic ovary syndrome","184700","MGI:8215437"
"8997","polycythemia vera","263300","MGI:5553467"
"8997","polycythemia vera","263300","MGI:96629"
"8997","polycythemia vera","263300","MGI:5441305"
"1148","polydactyly","174200","MGI:1915349"
"1148","polydactyly","174700","MGI:1915349"
"1148","polydactyly","603596","MGI:1915349"
"0060279","pontocerebellar hypoplasia type 10","615803","MGI:2138968"
